-0.260397636,0.114489668,-0.774361398,-0.221383851,-0.011535201,0.211850053
-0.010490024,0.495408289,1.148213323,0.361976631,-3.184968127,-1.506053819
0.369857171,0.567753299,-1.11363929,0.262462073,-2.106859103,-0.205012965
-0.729736322,-1.066653342,1.713676477,-0.595185018,0.505936575,0.531288905
-0.250645144,-0.166031797,-0.887454029,-0.490363574,0.530859496,0.800409782
0.567345137,-0.595672566,2.020642189,3.628448503,-3.378955809,-6.562876568
1.485298463,1.223287669,0.356564908,0.53994535,-0.325255678,-0.286244378
0.894053625,1.080074079,3.264661126,1.453064024,-0.542367719,0.613055616
1.476765033,0.49393186,-0.176586065,0.142242303,-1.087588727,-1.586482286
-0.901623997,0.126301099,-0.483551777,-0.321755032,0.351774179,0.367487835
0.073625221,-1.118328348,0.001130926,-0.59294944,-0.179058339,0.50104459
-1.060101995,-0.650300431,-0.289678695,-0.27271857,0.77366527,0.631255735
-0.283559805,-0.179319655,3.426222027,-0.278547788,0.484610777,0.592446658
1.725453583,2.030894202,-1.194419741,1.426132623,-1.298277335,-0.354896297
2.089952978,2.659852855,-0.386615236,2.438076378,0.372072228,-3.700907867
-0.407904081,-0.11435679,-0.693580948,-0.143640061,0.735124671,-0.622545105
-0.897966812,-0.135026792,-0.838985759,-0.263441967,0.748999287,0.69856941
-1.107645394,-0.86585903,-0.515863957,-0.639541391,0.271609733,0.020079683
-0.387180035,0.740495464,0.421189269,0.404619758,-1.106859026,0.434400037
1.101294084,-0.890958319,-0.806673579,-0.590191531,0.739749543,0.742463815
-0.424970942,-0.727074726,-1.226731921,-0.750547238,0.831476169,0.767622803
0.327190017,1.827147033,2.004486099,0.922835081,-1.976591878,-1.604147107
0.89039644,0.861562622,1.956017828,0.154548428,0.451979737,0.34848477
1.392649788,2.53435641,-0.774361398,0.310621018,0.326594321,-2.007895333
1.802254459,-0.597148995,-0.176586065,-0.395946969,0.513901632,0.391442403
-1.158845978,0.102678238,-0.677424858,-0.44009441,0.528803997,0.31261983
0.611231352,-0.638489001,1.552115576,0.524693276,0.383120533,0.681573711
-0.47129528,-1.186244072,1.681364297,-0.608556699,0.830448419,0.787161166
0.602697921,-1.096181917,-1.226731921,-0.586744144,0.668577903,0.437076525
-0.250645144,-0.73445687,-0.095805614,-0.626984547,0.707632377,0.414192552
0.579535752,-0.924916181,0.59890626,-0.750735277,-0.149253609,0.401746883
1.760806367,0.451115426,0.63121844,0.614492472,0.320684763,-0.542116638
0.078501467,0.031809658,0.67968671,-0.414562857,0.594579953,1.016803843
-0.894309628,-0.111403932,-1.162107561,-0.56050222,0.815802992,0.718643071
0.896491748,0.54265401,-0.079649524,0.748606255,0.046789572,-1.712946347
0.995235731,-1.137521922,0.437345359,0.333227517,0.711743374,-0.083500406
-0.75167943,-0.507086841,-0.806673579,-0.66292094,0.505679638,1.020417102
1.826635689,0.960483349,0.033443107,0.67481129,-0.505111807,0.558589084
-0.993053611,-1.161144783,1.212837684,-0.723950128,-0.612511609,-0.203674721
-0.824823121,0.417157565,-0.838985759,-0.276291316,0.028033147,0.328946407
1.525527493,2.349802815,0.324252728,1.451329884,0.471250036,-0.503173736
-0.522495864,0.470309,-0.742049218,-0.342125953,0.731013674,0.824230526
-0.579791755,-0.272334667,0.776623251,-0.613842692,0.222020829,0.253201794
0.099225513,0.662244739,4.718709235,0.701032321,0.633634427,0.919513501
0.597821675,2.256787803,-0.661268768,0.456769314,-0.773097439,-2.021946896
0.781899965,0.870421195,-0.467395687,-0.265719331,0.162668306,0.268859249
-0.305502913,-0.183748942,0.776623251,-0.123164674,-0.710404731,-1.755903981
-0.659030754,-0.632583286,0.58275017,-0.21045668,0.190674475,0.555912596
0.717289704,-0.347632534,1.083588963,2.988174803,-0.798277297,-2.276480912
-1.339267083,-0.76989116,-0.418927416,0.041892014,0.694271636,-0.428767368
1.093979715,1.528908423,0.195004007,8.417474309,-7.412101032,-2.428906908
-0.63952577,-0.59124328,-0.838985759,-0.499305886,0.790366196,0.528746242
-1.38437236,-1.12866335,0.63121844,-0.499598391,0.627981806,0.281706392
-0.076319347,0.014092513,-1.03285884,-0.256985952,0.502339453,0.166349756
-0.36767505,0.076102521,-0.015025164,-0.044292649,0.34303831,0.658422089
-0.699259784,-0.368302537,-1.145951471,-0.034389248,0.218166769,0.499840171
1.167123406,1.688362729,-0.855141849,1.33533055,-0.845553765,-2.358649096
-1.52090725,-1.195102644,-1.03285884,-0.642738059,0.740520355,0.693216434
-1.623308418,-0.455411834,0.275784458,-0.712646879,0.3574268,0.215463312
0.322313771,0.765594753,-0.564332227,0.478164004,0.295761842,0.489669516
-0.691945415,-1.178861928,-0.548176137,-0.633942,0.775463831,1.087329304
0.34547594,-0.484940409,0.63121844,-0.621635875,0.73229836,0.547615483
-1.127150379,-1.074035486,0.340408818,-0.421353163,-0.07988053,-0.335759407
-0.510305248,-1.220201933,0.453501449,-0.693174369,0.410612827,0.067185873
0.434467431,-0.163078939,-0.515863957,-0.189876827,0.716111309,0.030919459
2.456890496,-1.177385499,0.760467161,-0.446675784,-0.594782934,-0.588419882
-0.237235468,1.025446215,-1.162107561,0.536080098,-1.21220333,-0.246230881
-0.56760114,-0.67539972,-0.338146966,-0.637765465,0.694785511,0.812453978
-0.739488815,0.180928963,-0.354303056,-0.530311471,0.458660107,0.407233683
-0.939414904,-1.246777651,-0.435083506,-0.569757931,0.093038291,0.328277285
1.49870814,-1.007596191,0.308096638,-0.462847161,0.442216118,0.793852386
-0.539562725,-1.038601195,0.356564908,-0.695618879,0.679369271,0.8580881
1.019616962,-0.613389712,-0.661268768,-0.344633143,0.605371321,0.541994858
-0.813851567,-0.253141094,-0.160429975,-0.39672002,0.611537817,0.710747431
-0.17506333,-0.406689685,-0.289678695,-0.583672836,0.499256205,0.644772
1.765682613,1.255769102,-0.580488317,1.348138114,-0.880497241,-2.045098518
-0.840670921,-1.076988343,-0.532020047,-0.625375767,0.273922169,0.54480517
1.807130705,0.018521799,0.324252728,-0.667789068,0.778290142,0.948151923
-0.444475926,0.154353245,-0.790517489,0.080732569,-0.517187861,-1.474203611
0.918434855,-0.300386814,-0.289678695,-0.293862541,0.742318916,0.539184545
1.31462985,3.401020094,-0.257366515,4.207818374,-3.938822245,-1.45198876
-0.467638095,-1.165574069,-0.95207839,-0.485077581,0.337642626,0.427976466
-0.93575772,-0.781702591,-1.06517102,-0.667371203,0.427313753,0.572239173
-1.307571484,-1.171479784,-0.548176137,-0.614093411,0.673459713,0.432258847
0.868453333,0.321189695,0.372720999,-0.270671032,0.08738567,0.188296958
0.4734774,1.226240527,-0.241210425,0.992618542,0.084045484,0.774447847
